date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:59	26/26	---M--	200	added ('OK')	text/plain	etag:%22605c5155-1a%22	https://usa.dtdc.com/robots.txt		(from )
11:51:00	61149/61149	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202022%2010:51:00%20GMT	https://usa.dtdc.com/	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/index.html	(from )
11:51:00	2770/2770	---MC-	200	added ('OK')	application/rss+xml	etag:%221659695275-0%22	https://usa.dtdc.com/rss.xml	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/rss.xml	(from https://usa.dtdc.com/)
11:51:00	1082/1082	---M--	200	added ('OK')	image/x-icon	etag:%2260dc4c37-43a%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/favicon.ico	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/favicon.ico	(from https://usa.dtdc.com/)
11:51:01	102052/102052	---M-Z	200	added ('OK')	application/javascript	etag:%2227a0736d869ad81:0%22	https://consent.cookiebot.com/uc.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/consent.cookiebot.com/uc.js	(from https://usa.dtdc.com/)
11:51:01	3008/3008	---MCZ	200	added ('OK')	text/css	etag:W/%226204e197-bc0%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css	(from https://usa.dtdc.com/)
11:51:02	141/141	---MCZ	200	added ('OK')	text/css	etag:W/%226204e2e0-8d%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_vZ_wrMQ9Og-YPPxa1q4us3N7DsZMJa-14jShHgRoRNo.css	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/css/css_vZ_wrMQ9Og-YPPxa1q4us3N7DsZMJa-14jShHgRoRNo.css	(from https://usa.dtdc.com/)
11:51:02	1235/1235	---MCZ	200	added ('OK')	text/css	etag:W/%226204e197-4d3%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_G8-qBIcAzonkPTT9CuydwwFsZG0cvxkIyf9e8DHEpv0.css	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/css/css_G8-qBIcAzonkPTT9CuydwwFsZG0cvxkIyf9e8DHEpv0.css	(from https://usa.dtdc.com/)
11:51:03	7115/7115	---MCZ	200	added ('OK')	text/css	etag:W/%226204e2e0-1bcb%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css	(from https://usa.dtdc.com/)
11:51:04	82292/82292	---MCZ	200	added ('OK')	text/css	etag:W/%226204e197-14174%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css	(from https://usa.dtdc.com/)
11:51:11	102897/102897	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:56%20GMT	http://netdna.bootstrapcdn.com/bootstrap/3.0.2/css/bootstrap.min.css	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/netdna.bootstrapcdn.com/bootstrap/3.0.2/css/bootstrap.min.css	(from https://usa.dtdc.com/)
11:51:11	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/www.google-analytics.com/analytics.js	(from https://usa.dtdc.com/)
11:51:11	132176/132176	---MCZ	200	added ('OK')	application/javascript	etag:W/%226204e197-20450%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/js/js__RLT4dZVyHjWeb0BjcozDX9y9EHfZf6b8wS_bg87Zl8.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/js/js__RLT4dZVyHjWeb0BjcozDX9y9EHfZf6b8wS_bg87Zl8.js	(from https://usa.dtdc.com/)
11:51:13	27748/27748	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:03:56%20GMT	http://netdna.bootstrapcdn.com/bootstrap/3.0.2/js/bootstrap.min.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/netdna.bootstrapcdn.com/bootstrap/3.0.2/js/bootstrap.min.js	(from https://usa.dtdc.com/)
11:51:13	19851/19851	---MCZ	200	added ('OK')	application/javascript	etag:W/%226204e2e0-4d8b%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/js/js_obFUyTbqtcoGQtszVI46l1_oD927PzlDtlr_ilpYBqE.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/js/js_obFUyTbqtcoGQtszVI46l1_oD927PzlDtlr_ilpYBqE.js	(from https://usa.dtdc.com/)
11:51:13	283508/283508	---MCZ	200	added ('OK')	application/javascript	etag:W/%226204e2e0-45374%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/js/js_J_hRSUpGpeVFmgZqCHPa0g-Vkx9LGL3CkaPFIZwV_i8.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/js/js_J_hRSUpGpeVFmgZqCHPa0g-Vkx9LGL3CkaPFIZwV_i8.js	(from https://usa.dtdc.com/)
11:51:14	499/499	---MCZ	200	added ('OK')	application/javascript	etag:W/%226204e197-1f3%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/js/js_WhjT9uYzCAAGnRgJaISwsSfPsQbOFFCOx9m2fCRcUno.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/js/js_WhjT9uYzCAAGnRgJaISwsSfPsQbOFFCOx9m2fCRcUno.js	(from https://usa.dtdc.com/)
11:51:16	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2005%20Aug%202022%2010:51:17%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/www.googletagmanager.com/gtm.f5445.delayed	(from https://usa.dtdc.com/)
11:51:16	21474/21474	---MCZ	200	added ('OK')	text/html	etag:W/%221659694456-0%22	https://usa.dtdc.com/about-us	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/about-us.html	(from https://usa.dtdc.com/)
11:51:17	34817/34817	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202022%2010:51:17%20GMT	https://usa.dtdc.com/international-logistics-trucking-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/international-logistics-trucking-services.html	(from https://usa.dtdc.com/)
11:51:17	20805/20805	---MCZ	200	added ('OK')	text/html	etag:W/%221659683646-0%22	https://usa.dtdc.com/track	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/track.html	(from https://usa.dtdc.com/)
11:51:17	25411/25411	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202022%2010:51:18%20GMT	https://usa.dtdc.com/custom-support-for-international-express-delivery	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/custom-support-for-international-express-delivery.html	(from https://usa.dtdc.com/)
11:51:18	22960/22960	---MCZ	200	added ('OK')	text/html	etag:W/%221659696678-0%22	https://usa.dtdc.com/business-network	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/business-network.html	(from https://usa.dtdc.com/)
11:51:18	26055/26055	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202022%2010:51:19%20GMT	https://usa.dtdc.com/careers	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/careers.html	(from https://usa.dtdc.com/)
11:51:19	22315/22315	---MCZ	200	added ('OK')	text/html	etag:W/%221659693889-0%22	https://usa.dtdc.com/contact-us-for-international-courier-shipping-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/contact-us-for-international-courier-shipping-services.html	(from https://usa.dtdc.com/)
11:51:19	53703/53703	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-d1c7%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/dtdc_logo.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/images/dtdc_logo.png	(from https://usa.dtdc.com/)
11:51:20	70565/70565	---M--	200	added ('OK')	image/jpeg	etag:%22605dcdaa-113a5%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/banner11.jpg?itok=UqFGL1AE	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/banner114d19.jpg	(from https://usa.dtdc.com/)
11:51:20	202008/202008	---M--	200	added ('OK')	image/jpeg	etag:%22605dcdac-31518%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/usa.jpg?itok=mw09HAsl	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/usa6487.jpg	(from https://usa.dtdc.com/)
11:51:21	109232/109232	---M--	200	added ('OK')	image/jpeg	etag:%22605dcdac-1aab0%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/banner22.jpg?itok=2FbKiAgc	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/banner22790f.jpg	(from https://usa.dtdc.com/)
11:51:21	97980/97980	---M--	200	added ('OK')	image/jpeg	etag:%22605dcdab-17ebc%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/banner33.jpg?itok=ECZV6kye	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/styles/slider_/public/banner/banner33bd93.jpg	(from https://usa.dtdc.com/)
11:51:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:21%20GMT	https://usa.dtdc.com/product-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/product-services	(from https://usa.dtdc.com/)
11:51:21	98901/98901	---M--	200	added ('OK')	image/png	etag:%22605dcded-18255%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/ecommerce11_2.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/ecommerce11_2.png	(from https://usa.dtdc.com/)
11:51:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:22%20GMT	https://usa.dtdc.com/product-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/product-services	(from https://usa.dtdc.com/)
11:51:22	42494/42494	---M--	200	added ('OK')	image/png	etag:%22605dcdce-a5fe%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/inter_national11_0.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/inter_national11_0.png	(from https://usa.dtdc.com/)
11:51:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:23%20GMT	https://usa.dtdc.com/product-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/product-services	(from https://usa.dtdc.com/)
11:51:22	87902/87902	---M--	200	added ('OK')	image/png	etag:%22605dcdde-1575e%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/ithumbnail11_0.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/ithumbnail11_0.png	(from https://usa.dtdc.com/)
11:51:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:23%20GMT	https://usa.dtdc.com/product-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/product-services	(from https://usa.dtdc.com/)
11:51:23	57680/57680	---M--	200	added ('OK')	image/png	etag:%22605dcd99-e150%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/efulfilment11_0.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/efulfilment11_0.png	(from https://usa.dtdc.com/)
11:51:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:24%20GMT	https://usa.dtdc.com/product-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/product-services	(from https://usa.dtdc.com/)
11:51:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:24%20GMT	https://usa.dtdc.com/custom-support	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/custom-support	(from https://usa.dtdc.com/)
11:51:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:24%20GMT	https://usa.dtdc.com/custom-support	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/custom-support	(from https://usa.dtdc.com/)
11:51:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:25%20GMT	https://usa.dtdc.com/product-services	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/product-services	(from https://usa.dtdc.com/)
11:51:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Aug%202022%2010:51:25%20GMT	https://usa.dtdc.com/contact-us	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/contact-us	(from https://usa.dtdc.com/)
11:51:25	28224/28224	---MCZ	200	added ('OK')	text/html	etag:W/%221659696686-0%22	https://usa.dtdc.com/terms-conditions	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/terms-conditions.html	(from https://usa.dtdc.com/)
11:51:25	26807/26807	---MCZ	200	added ('OK')	text/html	etag:W/%221659696686-0%22	https://usa.dtdc.com/privacy-policy	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/privacy-policy.html	(from https://usa.dtdc.com/)
11:51:26	24752/24752	---MCZ	200	added ('OK')	text/html	etag:W/%221659696686-0%22	https://usa.dtdc.com/cookie-policy	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/cookie-policy.html	(from https://usa.dtdc.com/)
11:51:26	33303/33303	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202022%2010:51:27%20GMT	https://usa.dtdc.com/prohibited-restricted-goods	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/prohibited-restricted-goods.html	(from https://usa.dtdc.com/)
11:51:27	18100/18100	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-46b4%22	https://usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/facebook.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/facebook.png	(from https://usa.dtdc.com/)
11:51:27	18338/18338	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-47a2%22	https://usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/linkedin.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/linkedin.png	(from https://usa.dtdc.com/)
11:51:27	18460/18460	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-481c%22	https://usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/twitter.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/twitter.png	(from https://usa.dtdc.com/)
11:51:27	23980/23980	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Aug%202022%2010:51:28%20GMT	https://usa.dtdc.com/tracking/	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/tracking/index.html	(from https://usa.dtdc.com/)
11:51:28	18969/18969	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-4a19%22	https://usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/googleplus.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/googleplus.png	(from https://usa.dtdc.com/)
11:51:28	4869/4869	---M--	200	added ('OK')	image/png	etag:%2260dc4c37-1305%22	https://usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/youtube.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/uae.dtdc.com/themes/uae_dtdc/images/youtube.png	(from https://usa.dtdc.com/)
11:51:28	45334/45334	---M--	200	added ('OK')	image/jpeg	etag:%22605dcda3-b116%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/styles/popup_slider/public/KYC_Banner_KYC.jpg?itok=BKnCRs8P	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/styles/popup_slider/public/KYC_Banner_KYC133c.jpg	(from https://usa.dtdc.com/)
11:51:29	18236/18236	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221659696689-0%22	https://usa.dtdc.com/themes/usa_dtdc/documents/DTDC_KYC_Authorization_Letter.pdf	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/themes/usa_dtdc/documents/DTDC_KYC_Authorization_Letter.pdf	(from https://usa.dtdc.com/)
11:51:29	5573/5573	---MCZ	200	added ('OK')	application/javascript	etag:W/%226204e197-15c5%22	https://usa.dtdc.com/sites/usa.dtdc.com/files/js/js_B2uv6dkjoYobfQVyuXdchgrpnnx4oM0TkP_bDVf8Qrg.js	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/files/js/js_B2uv6dkjoYobfQVyuXdchgrpnnx4oM0TkP_bDVf8Qrg.js	(from https://usa.dtdc.com/)
11:51:29	320/320	---M--	200	added ('OK')	image/png	etag:%225fc8eb0e-140%22	https://usa.dtdc.com/misc/throbber-inactive.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/misc/throbber-inactive.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css)
11:51:29	1233/1233	---M--	200	added ('OK')	image/gif	etag:%225fc8eb0e-4d1%22	https://usa.dtdc.com/misc/throbber-active.gif	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/misc/throbber-active.gif	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css)
11:51:30	106/106	---M--	200	added ('OK')	image/png	etag:%225fc8eb0e-6a%22	https://usa.dtdc.com/misc/grippie.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/misc/grippie.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css)
11:51:30	268/268	---M--	200	added ('OK')	image/png	etag:%225fc8eb0e-10c%22	https://usa.dtdc.com/misc/draggable.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/misc/draggable.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css)
11:51:30	130/130	---M--	200	added ('OK')	image/png	etag:%225fc8eb0e-82%22	https://usa.dtdc.com/misc/tree.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/misc/tree.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css)
11:51:30	129/129	---M--	200	added ('OK')	image/png	etag:%225fc8eb0e-81%22	https://usa.dtdc.com/misc/tree-bottom.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/misc/tree-bottom.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lQaZfjVpwP_oGNqdtWCSpJT1EMqXdMiU84ekLLxQnc4.css)
11:51:31	1909/1909	---M--	200	added ('OK')	image/png	etag:%2260dc4c36-775%22	https://usa.dtdc.com/sites/all/modules/contrib/colorbox/styles/stockholmsyndrome/images/controls.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/all/modules/contrib/colorbox/styles/stockholmsyndrome/images/controls.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css)
11:51:31	2767/2767	---M--	200	added ('OK')	image/gif	etag:%2260dc4c36-acf%22	https://usa.dtdc.com/sites/all/modules/contrib/colorbox/styles/stockholmsyndrome/images/loading_animation.gif	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/all/modules/contrib/colorbox/styles/stockholmsyndrome/images/loading_animation.gif	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css)
11:51:31	2196/2196	---M--	200	added ('OK')	image/gif	etag:%2260dc4c36-894%22	https://usa.dtdc.com/sites/all/modules/contrib/ctools/images/status-active.gif	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/all/modules/contrib/ctools/images/status-active.gif	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css)
11:51:32	1737/1737	---M--	200	added ('OK')	image/gif	etag:%2260dc4c36-6c9%22	https://usa.dtdc.com/sites/all/libraries/nivo-slider/themes/default/loading.gif	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/all/libraries/nivo-slider/themes/default/loading.gif	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css)
11:51:32	1281/1281	---M--	200	added ('OK')	image/png	etag:%2260dc4c36-501%22	https://usa.dtdc.com/sites/all/libraries/nivo-slider/themes/default/bullets.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/all/libraries/nivo-slider/themes/default/bullets.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css)
11:51:32	824/824	---M--	200	added ('OK')	image/png	etag:%2260dc4c36-338%22	https://usa.dtdc.com/sites/all/libraries/nivo-slider/themes/default/arrows.png	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/all/libraries/nivo-slider/themes/default/arrows.png	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_yqC3WNzkgxRwKhbJNWxr7toQ0ozy46OkKoOjopEDlo8.css)
11:51:33	47500/47500	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2260dc4c37-b98c%22	https://usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Medium.eot?	C:/Users/APPTIDE%20TECHNOLOGIES/Documents/TRIUMPH/dtdc_httrack_copied/usa.dtdc.com/sites/usa.dtdc.com/themes/usa_dtdc/fonts/Gotham-Mediumd41d.eot	(from https://usa.dtdc.com/sites/usa.dtdc.com/files/css/css_lCVLOsdkvt8PtsaUast0T7B0lgYk3AbgLto9nsoGg1E.css)
